"Folder","*.laz","*.las","*.lda","ept.json","*.copc","*.copc.laz"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118G2\RASTERS\DEM\HIGHEST_HIT\info","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118G2\RASTERS\GROUND_DENSITY","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118G2\RASTERS\GROUND_DENSITY\gd48118g2","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118G2\RASTERS\GROUND_DENSITY\info","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118G2\RASTERS\INTENSITY","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118G3","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118G3\RASTERS","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118G3\RASTERS\DEM","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118G3\RASTERS\DEM\BARE_EARTH","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118G3\RASTERS\DEM\BARE_EARTH\be48118g3","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118G3\RASTERS\DEM\BARE_EARTH\info","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118G3\RASTERS\DEM\HIGHEST_HIT","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118G3\RASTERS\DEM\HIGHEST_HIT\hh48118g3","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118G3\RASTERS\DEM\HIGHEST_HIT\info","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118G3\RASTERS\GROUND_DENSITY","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118G3\RASTERS\GROUND_DENSITY\gd48118g3","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118G3\RASTERS\GROUND_DENSITY\info","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118G3\RASTERS\INTENSITY","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118G4","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118G4\RASTERS","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118G4\RASTERS\DEM","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118G4\RASTERS\DEM\BARE_EARTH","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118G4\RASTERS\DEM\BARE_EARTH\be48118g4","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118G4\RASTERS\DEM\BARE_EARTH\info","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118G4\RASTERS\DEM\HIGHEST_HIT","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118G4\RASTERS\DEM\HIGHEST_HIT\hh48118g4","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118G4\RASTERS\DEM\HIGHEST_HIT\info","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118G4\RASTERS\GROUND_DENSITY","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118G4\RASTERS\GROUND_DENSITY\gd48118g4","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118G4\RASTERS\GROUND_DENSITY\info","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118G4\RASTERS\INTENSITY","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118H2","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118H2\RASTERS","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118H2\RASTERS\DEM","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118H2\RASTERS\DEM\BARE_EARTH","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118H2\RASTERS\DEM\BARE_EARTH\be48118h2","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118H2\RASTERS\DEM\BARE_EARTH\info","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118H2\RASTERS\DEM\HIGHEST_HIT","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118H2\RASTERS\DEM\HIGHEST_HIT\hh48118h2","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118H2\RASTERS\DEM\HIGHEST_HIT\info","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118H2\RASTERS\GROUND_DENSITY","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118H2\RASTERS\GROUND_DENSITY\gd48118h2","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118H2\RASTERS\GROUND_DENSITY\info","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118H2\RASTERS\INTENSITY","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118H3","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118H3\RASTERS","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118H3\RASTERS\DEM","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118H3\RASTERS\DEM\BARE_EARTH","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118H3\RASTERS\DEM\BARE_EARTH\be48118h3","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118H3\RASTERS\DEM\BARE_EARTH\info","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118H3\RASTERS\DEM\HIGHEST_HIT","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118H3\RASTERS\DEM\HIGHEST_HIT\hh48118h3","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118H3\RASTERS\DEM\HIGHEST_HIT\info","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118H3\RASTERS\GROUND_DENSITY","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118H3\RASTERS\GROUND_DENSITY\gd48118h3","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118H3\RASTERS\GROUND_DENSITY\info","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118H3\RASTERS\INTENSITY","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118H4","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118H4\RASTERS","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118H4\RASTERS\DEM","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118H4\RASTERS\DEM\BARE_EARTH","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118H4\RASTERS\DEM\BARE_EARTH\be48118h4","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118H4\RASTERS\DEM\BARE_EARTH\info","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118H4\RASTERS\DEM\HIGHEST_HIT","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118H4\RASTERS\DEM\HIGHEST_HIT\hh48118h4","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118H4\RASTERS\DEM\HIGHEST_HIT\info","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118H4\RASTERS\GROUND_DENSITY","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118H4\RASTERS\GROUND_DENSITY\gd48118h4","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118H4\RASTERS\GROUND_DENSITY\info","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\5_Other_Vendor_Products\48118H4\RASTERS\INTENSITY","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\6_fusion_DTM","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2014_usfsAlbers_meters\VECTORS","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2015_usfsAlbers_meters","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2015_usfsAlbers_meters\1_LAZ","1","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2015_usfsAlbers_meters\2_DTM","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2015_usfsAlbers_meters\3_Vectors","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2015_usfsAlbers_meters\4_Report","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2015_usfsAlbers_meters\5_Other_Vendor_Products","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2015_usfsAlbers_meters\5_Other_Vendor_Products\All-Return_Point_Cloud","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2015_usfsAlbers_meters\5_Other_Vendor_Products\All-Return_Point_Cloud\LAS","0","1","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2015_usfsAlbers_meters\5_Other_Vendor_Products\All-Return_Point_Cloud\Sub_no_erroneous","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2015_usfsAlbers_meters\5_Other_Vendor_Products\First-Return_Digital Surface Model","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2015_usfsAlbers_meters\5_Other_Vendor_Products\intensity","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2015_usfsAlbers_meters\5_Other_Vendor_Products\intensity\IMG_300M","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2015_usfsAlbers_meters\5_Other_Vendor_Products\Intensity Images","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2015_usfsAlbers_meters\5_Other_Vendor_Products\Trajectories","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2015_usfsAlbers_meters\5_Other_Vendor_Products\Trajectories\123_20150708_1","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2015_usfsAlbers_meters\5_Other_Vendor_Products\Trajectories\123_20150708_2","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2015_usfsAlbers_meters\5_Other_Vendor_Products\Trajectories\123_20150708_3","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2015_usfsAlbers_meters\5_Other_Vendor_Products\Trajectories\123_20150709_1","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2015_usfsAlbers_meters\5_Other_Vendor_Products\Trajectories\225_20150716_1","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2015_usfsAlbers_meters\5_Other_Vendor_Products\Trajectories\225_20150717_1","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2015_usfsAlbers_meters\5_Other_Vendor_Products\Trajectories\225_20150717_2A","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2015_usfsAlbers_meters\5_Other_Vendor_Products\Trajectories\225_20150717_2B","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2015_usfsAlbers_meters\5_Other_Vendor_Products\Trajectories\225_20150718_1","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2015_usfsAlbers_meters\5_Other_Vendor_Products\Trajectories\225_20150718_2","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2015_usfsAlbers_meters\5_Other_Vendor_Products\Trajectories\225_20150719_1","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2015_usfsAlbers_meters\5_Other_Vendor_Products\Trajectories\225_20150722_1","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2015_usfsAlbers_meters\5_Other_Vendor_Products\Trajectories\225_20150723_1","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2015_usfsAlbers_meters\5_Other_Vendor_Products\Trajectories\225_20150723_2","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2015_usfsAlbers_meters\5_Other_Vendor_Products\Trajectories\225_20150724_1","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2015_usfsAlbers_meters\5_Other_Vendor_Products\Trajectories\225_20150724_2","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2015_usfsAlbers_meters\5_Other_Vendor_Products\Trajectories\225_20150725_1","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2016_East_POV_usfsAlbers_meters","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2016_East_POV_usfsAlbers_meters\1_LAZ","1","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2016_East_POV_usfsAlbers_meters\2_DTM","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2016_East_POV_usfsAlbers_meters\3_Vectors","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2016_East_POV_usfsAlbers_meters\4_Report","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2016_East_POV_usfsAlbers_meters\5_Other_Vendor_Products","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2016_East_POV_usfsAlbers_meters\5_Other_Vendor_Products\Digital_Surface_Model","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2016_East_POV_usfsAlbers_meters\5_Other_Vendor_Products\East_POV_Missing_Tile","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2016_East_POV_usfsAlbers_meters\5_Other_Vendor_Products\East_POV_Missing_Tile\East_POV_Corrupt_Tile","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2016_East_POV_usfsAlbers_meters\5_Other_Vendor_Products\East_POV_Missing_Tile\East_POV_Corrupt_Tile\DSM","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2016_East_POV_usfsAlbers_meters\5_Other_Vendor_Products\East_POV_Missing_Tile\East_POV_Corrupt_Tile\DTM","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2016_East_POV_usfsAlbers_meters\5_Other_Vendor_Products\Intensity_Rasters","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2016_East_POV_usfsAlbers_meters\East_POV_Missing_Tile","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2016_East_POV_usfsAlbers_meters\East_POV_Missing_Tile\East_POV_Corrupt_Tile","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2016_East_POV_usfsAlbers_meters\East_POV_Missing_Tile\East_POV_Corrupt_Tile\DSM","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2016_East_POV_usfsAlbers_meters\East_POV_Missing_Tile\East_POV_Corrupt_Tile\DTM","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2016_NEWA2_WASP4602","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2016_NEWA2_WASP4602\1b_LAS","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2016_NEWA2_WASP4602\1_LAZ","1","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2016_NEWA2_WASP4602\2_DTM","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2016_NEWA2_WASP4602\3_Vectors","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2016_NEWA2_WASP4602\4_Report","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2016_NEWA2_WASP4602\5_Other_Vendor_Products","0","0","0","0","0","0"
"T:\FS\Reference\RSImagery\ProcessedData\r06\R06_DRM_Deliverables\PointCloud\COL_2016_NEWA2_WASP4602\6_Fusion_dtm","0","0","0","0","0","0"
